,trade_date,pre_close,upper_limit,lower_limit,turn_rate,adj_factor,margin_ratio,multiplier,is_adjusted,is_suspended,position,settle_price,pre_settle,conversion_price,exercise_price,is_st,symbol,sec_type1,sec_type2,board,exchange,sec_id,sec_name,sec_abbr,price_tick,trade_n,listed_date,delisted_date,underlying_symbol,option_type,option_margin_ratio1,option_margin_ratio2,call_or_put,conversion_start_date
236,2023-12-22 00:00:00+08:00,6.57,7.23,5.91,0.0804,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
237,2023-12-25 00:00:00+08:00,6.58,7.24,5.92,0.044,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
238,2023-12-26 00:00:00+08:00,6.58,7.24,5.92,0.0407,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
239,2023-12-27 00:00:00+08:00,6.56,7.22,5.9,0.0628,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
240,2023-12-28 00:00:00+08:00,6.6,7.26,5.94,0.1186,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
241,2023-12-29 00:00:00+08:00,6.68,7.35,6.01,0.1152,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
242,2024-01-02 00:00:00+08:00,6.62,7.28,5.96,0.0752,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
243,2024-01-03 00:00:00+08:00,6.6,7.26,5.94,0.062,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
244,2024-01-04 00:00:00+08:00,6.64,7.3,5.98,0.0984,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
245,2024-01-05 00:00:00+08:00,6.62,7.28,5.96,0.1513,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
246,2024-01-08 00:00:00+08:00,6.68,7.35,6.01,0.1278,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
247,2024-01-09 00:00:00+08:00,6.59,7.25,5.93,0.1047,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
248,2024-01-10 00:00:00+08:00,6.61,7.27,5.95,0.0758,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
249,2024-01-11 00:00:00+08:00,6.57,7.23,5.91,0.1224,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
250,2024-01-12 00:00:00+08:00,6.53,7.18,5.88,0.118,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
251,2024-01-15 00:00:00+08:00,6.5,7.15,5.85,0.0978,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
252,2024-01-16 00:00:00+08:00,6.51,7.16,5.86,0.1812,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
253,2024-01-17 00:00:00+08:00,6.59,7.25,5.93,0.1644,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
254,2024-01-18 00:00:00+08:00,6.53,7.18,5.88,0.2521,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
255,2024-01-19 00:00:00+08:00,6.56,7.22,5.9,0.1964,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
256,2024-01-22 00:00:00+08:00,6.59,7.25,5.93,0.2289,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
257,2024-01-23 00:00:00+08:00,6.59,7.25,5.93,0.1134,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
258,2024-01-24 00:00:00+08:00,6.62,7.28,5.96,0.1831,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
259,2024-01-25 00:00:00+08:00,6.71,7.38,6.04,0.1712,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
260,2024-01-26 00:00:00+08:00,6.77,7.45,6.09,0.2419,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
261,2024-01-29 00:00:00+08:00,6.87,7.56,6.18,0.1883,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
262,2024-01-30 00:00:00+08:00,6.9,7.59,6.21,0.1388,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
263,2024-01-31 00:00:00+08:00,6.83,7.51,6.15,0.1556,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
264,2024-02-01 00:00:00+08:00,6.83,7.51,6.15,0.1508,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
265,2024-02-02 00:00:00+08:00,6.8,7.48,6.12,0.2027,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
266,2024-02-05 00:00:00+08:00,6.84,7.52,6.16,0.2818,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
267,2024-02-06 00:00:00+08:00,6.89,7.58,6.2,0.2442,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
268,2024-02-07 00:00:00+08:00,7.0,7.7,6.3,0.2853,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
269,2024-02-08 00:00:00+08:00,6.94,7.63,6.25,0.2288,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
270,2024-02-19 00:00:00+08:00,6.96,7.66,6.26,0.1972,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
271,2024-02-20 00:00:00+08:00,7.12,7.83,6.41,0.1104,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
272,2024-02-21 00:00:00+08:00,7.1,7.81,6.39,0.2004,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
273,2024-02-22 00:00:00+08:00,7.24,7.96,6.52,0.1147,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
274,2024-02-23 00:00:00+08:00,7.21,7.93,6.49,0.1293,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
275,2024-02-26 00:00:00+08:00,7.28,8.01,6.55,0.1447,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
276,2024-02-27 00:00:00+08:00,7.1,7.81,6.39,0.0847,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
277,2024-02-28 00:00:00+08:00,7.14,7.85,6.43,0.1221,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
278,2024-02-29 00:00:00+08:00,7.1,7.81,6.39,0.1168,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
279,2024-03-01 00:00:00+08:00,7.15,7.87,6.44,0.1003,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
280,2024-03-04 00:00:00+08:00,7.11,7.82,6.4,0.0949,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
281,2024-03-05 00:00:00+08:00,7.07,7.78,6.36,0.1423,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
282,2024-03-06 00:00:00+08:00,7.16,7.88,6.44,0.0883,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
283,2024-03-07 00:00:00+08:00,7.12,7.83,6.41,0.0841,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
284,2024-03-08 00:00:00+08:00,7.14,7.85,6.43,0.0677,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
285,2024-03-11 00:00:00+08:00,7.12,7.83,6.41,0.0892,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
286,2024-03-12 00:00:00+08:00,7.11,7.82,6.4,0.0989,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
287,2024-03-13 00:00:00+08:00,7.1,7.81,6.39,0.0884,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
288,2024-03-14 00:00:00+08:00,7.04,7.74,6.34,0.0637,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
289,2024-03-15 00:00:00+08:00,7.04,7.74,6.34,0.1008,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
290,2024-03-18 00:00:00+08:00,7.09,7.8,6.38,0.0905,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
291,2024-03-19 00:00:00+08:00,7.09,7.8,6.38,0.0778,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
292,2024-03-20 00:00:00+08:00,7.01,7.71,6.31,0.0666,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
293,2024-03-21 00:00:00+08:00,7.03,7.73,6.33,0.1428,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
294,2024-03-22 00:00:00+08:00,7.1,7.81,6.39,0.1225,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
295,2024-03-25 00:00:00+08:00,7.04,7.74,6.34,0.0833,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
296,2024-03-26 00:00:00+08:00,7.06,7.77,6.35,0.1196,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
297,2024-03-27 00:00:00+08:00,7.15,7.87,6.44,0.1429,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
298,2024-03-28 00:00:00+08:00,7.17,7.89,6.45,0.1177,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
299,2024-03-29 00:00:00+08:00,7.17,7.89,6.45,0.0618,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
300,2024-04-01 00:00:00+08:00,7.13,7.84,6.42,0.1227,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
301,2024-04-02 00:00:00+08:00,7.23,7.95,6.51,0.1196,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
302,2024-04-03 00:00:00+08:00,7.27,8.0,6.54,0.086,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
303,2024-04-08 00:00:00+08:00,7.23,7.95,6.51,0.1116,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
304,2024-04-09 00:00:00+08:00,7.28,8.01,6.55,0.0693,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
305,2024-04-10 00:00:00+08:00,7.26,7.99,6.53,0.0764,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
306,2024-04-11 00:00:00+08:00,7.27,8.0,6.54,0.0864,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
307,2024-04-12 00:00:00+08:00,7.24,7.96,6.52,0.1118,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
308,2024-04-15 00:00:00+08:00,7.13,7.84,6.42,0.1646,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
309,2024-04-16 00:00:00+08:00,7.3,8.03,6.57,0.137,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
310,2024-04-17 00:00:00+08:00,7.26,7.99,6.53,0.147,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
311,2024-04-18 00:00:00+08:00,7.34,8.07,6.61,0.1595,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
312,2024-04-19 00:00:00+08:00,7.33,8.06,6.6,0.1295,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
313,2024-04-22 00:00:00+08:00,7.34,8.07,6.61,0.0,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
